Time	EMG	Muscle Force
68.886	-0.478224	0.217617
68.887	-0.447935	0.217617
68.888	-0.234041	0.217617
68.889	-0.127296	0.217617
68.89	0.0299128	0.217617
68.891	1.15622	0.217617
68.892	1.37424	0.217617
68.893	0.0373652	0.217617
68.894	-1.46338	0.217617
68.895	-1.81533	0.217617
68.896	0.0191756	0.217617
68.897	0.823721	0.217617
68.898	0.868767	0.217617
68.899	0.569808	0.217617
68.9	0.122351	0.217617
68.901	-0.22503	0.217998
68.902	-0.433445	0.217617
68.903	-0.461626	0.217617
68.904	-0.345803	0.217617
68.905	-0.109062	0.217617
68.906	-0.164819	0.217617
68.907	0.361484	0.217617
68.908	1.3642	0.217617
68.909	1.07213	0.217617
68.91	-0.539256	0.217617
68.911	-1.83576	0.217617
68.912	-1.33694	0.217617
68.913	0.46245	0.217617
68.914	0.888675	0.217617
68.915	0.808824	0.217617
68.916	0.513232	0.217617
68.917	0.077648	0.217617
68.918	-0.350408	0.217617
68.919	-0.515785	0.217617
68.92	-0.505306	0.217617
68.921	-0.345466	0.217617
68.922	-0.0642607	0.217617
68.923	-0.150952	0.217617
68.924	0.783724	0.217617
68.925	1.48092	0.217617
68.926	0.708699	0.217617
68.927	-0.953477	0.217617
68.928	-2.00008	0.217617
68.929	-0.775782	0.217617
68.93	0.588558	0.217617
68.931	0.903047	0.217617
68.932	0.747168	0.217617
68.933	0.35614	0.217617
68.934	-0.0119426	0.217236
68.935	-0.314017	0.217617
68.936	-0.512988	0.217617
68.937	-0.523536	0.217617
68.938	-0.294453	0.217617
68.939	-0.136933	0.217617
68.94	0.0112522	0.217617
68.941	1.15274	0.217617
68.942	1.46704	0.217617
68.943	0.196138	0.217617
68.944	-1.41342	0.217617
68.945	-1.96183	0.217617
68.946	-0.161866	0.217617
68.947	0.787844	0.217617
68.948	0.898998	0.217617
68.949	0.63701	0.217617
68.95	0.243108	0.217617
68.951	-0.163534	0.217617
68.952	-0.446329	0.217617
68.953	-0.539653	0.217617
68.954	-0.395298	0.217617
68.955	-0.121056	0.217617
68.956	-0.197849	0.217617
68.957	0.301945	0.217617
68.958	1.36659	0.217617
68.959	1.18487	0.217617
68.96	-0.427377	0.217617
68.961	-1.76872	0.217617
68.962	-1.44124	0.217617
68.963	0.357848	0.217617
68.964	0.869877	0.217617
68.965	0.827928	0.217617
68.966	0.476561	0.217617
68.967	0.0514133	0.217617
68.968	-0.285333	0.217617
68.969	-0.473629	0.217617
68.97	-0.458689	0.217617
68.971	-0.298169	0.217617
68.972	-0.0726335	0.217617
68.973	-0.230013	0.217617
68.974	0.676571	0.217617
68.975	1.44062	0.217617
68.976	0.774716	0.217617
68.977	-0.885309	0.217617
68.978	-1.95739	0.217617
68.979	-0.802387	0.217617
68.98	0.605456	0.217617
68.981	0.883065	0.217617
68.982	0.726483	0.217617
68.983	0.360452	0.217617
68.984	-0.038548	0.217617
68.985	-0.355186	0.217617
68.986	-0.512041	0.217617
68.987	-0.457522	0.217617
68.988	-0.252601	0.217617
68.989	-0.0918404	0.217617
68.99	-0.036294	0.217617
68.991	1.07119	0.217617
68.992	1.43965	0.217617
68.993	0.219644	0.217617
68.994	-1.37201	0.217617
68.995	-1.9167	0.217617
68.996	-0.175125	0.217617
68.997	0.743056	0.217617
68.998	0.888343	0.217617
68.999	0.65542	0.217617
69	0.242112	0.217617
69.001	-0.154112	0.217617
69.002	-0.430609	0.217617
69.003	-0.502897	0.217617
69.004	-0.43623	0.217617
69.005	-0.183319	0.217617
69.006	-0.154604	0.217617
69.007	0.291776	0.217617
69.008	1.34551	0.217617
69.009	1.21727	0.217617
69.01	-0.376878	0.217617
69.011	-1.74645	0.217617
69.012	-1.5064	0.217617
69.013	0.331496	0.217617
69.014	0.856321	0.217617
69.015	0.831388	0.217617
69.016	0.4966	0.217617
69.017	0.0876971	0.217617
69.018	-0.264556	0.217617
69.019	-0.486735	0.217617
69.02	-0.492492	0.217617
69.021	-0.315012	0.217617
69.022	-0.0705834	0.217617
69.023	-0.225245	0.217617
69.024	0.64106	0.217617
69.025	1.48007	0.217617
69.026	0.833464	0.217617
69.027	-0.871472	0.217617
69.028	-1.9593	0.217617
69.029	-0.911371	0.217617
69.03	0.588779	0.217617
69.031	0.895101	0.217617
69.032	0.765177	0.217617
69.033	0.41877	0.217617
69.034	-0.0233002	0.217617
69.035	-0.369506	0.217617
69.036	-0.55903	0.217617
69.037	-0.518764	0.217617
69.038	-0.248124	0.217617
69.039	-0.00958236	0.217617
69.04	-0.0233616	0.217617
69.041	1.0299	0.217617
69.042	1.44489	0.217617
69.043	0.274953	0.217617
69.044	-1.38343	0.217617
69.045	-2.01742	0.217617
69.046	-0.215462	0.217617
69.047	0.81369	0.217617
69.048	0.937193	0.217617
69.049	0.67808	0.217617
69.05	0.25538	0.217617
69.051	-0.164497	0.217617
69.052	-0.462265	0.217617
69.053	-0.569302	0.217617
69.054	-0.445511	0.217617
69.055	-0.166043	0.217236
69.056	-0.102568	0.217617
69.057	0.269508	0.217617
69.058	1.31878	0.217617
69.059	1.25815	0.217617
69.06	-0.281544	0.217617
69.061	-1.69197	0.217617
69.062	-1.63401	0.217236
69.063	0.202513	0.217617
69.064	0.842731	0.217617
69.065	0.867255	0.217236
69.066	0.557505	0.217236
69.067	0.146736	0.217617
69.068	-0.217037	0.217617
69.069	-0.491744	0.217617
69.07	-0.537972	0.217236
69.071	-0.354591	0.217236
69.072	-0.0766853	0.217236
69.073	-0.22815	0.217236
69.074	0.594126	0.217236
69.075	1.44185	0.217236
69.076	0.893234	0.217236
69.077	-0.771069	0.217236
69.078	-1.91287	0.217236
69.079	-0.971169	0.217236
69.08	0.569181	0.217617
69.081	0.884949	0.217236
69.082	0.733802	0.217236
69.083	0.355186	0.217236
69.084	-0.0441704	0.217236
69.085	-0.354815	0.217236
69.086	-0.476842	0.217236
69.087	-0.401543	0.217236
69.088	-0.211225	0.217236
69.089	-0.0620929	0.217236
69.09	-0.141208	0.217617
69.091	0.907462	0.217236
69.092	1.39082	0.217236
69.093	0.365153	0.217236
69.094	-1.19631	0.217236
69.095	-1.90458	0.217617
69.096	-0.308837	0.217236
69.097	0.728536	0.217236
69.098	0.866046	0.217236
69.099	0.637165	0.217236
69.1	0.264525	0.217236
69.101	-0.124036	0.217236
69.102	-0.418848	0.217236
69.103	-0.517185	0.217236
69.104	-0.415457	0.217236
69.105	-0.185019	0.217236
69.106	-0.131299	0.217236
69.107	0.175745	0.217236
69.108	1.29566	0.217236
69.109	1.30254	0.217236
69.11	-0.211902	0.217236
69.111	-1.66893	0.217236
69.112	-1.69998	0.217617
69.113	0.176833	0.217236
69.114	0.850329	0.217236
69.115	0.900481	0.217617
69.116	0.6036	0.217236
69.117	0.148839	0.217236
69.118	-0.229477	0.217236
69.119	-0.47862	0.217236
69.12	-0.606458	0.217236
69.121	-0.468459	0.217236
69.122	-0.0724973	0.217236
69.123	-0.102061	0.217236
69.124	0.622123	0.217236
69.125	1.45405	0.217236
69.126	0.956634	0.217236
69.127	-0.749404	0.217236
69.128	-1.95947	0.217236
69.129	-1.11765	0.217236
69.13	0.495947	0.217236
69.131	0.86931	0.217236
69.132	0.80307	0.217236
69.133	0.462161	0.217236
69.134	0.0428079	0.217236
69.135	-0.310381	0.217236
69.136	-0.511299	0.217236
69.137	-0.472262	0.217617
69.138	-0.309939	0.217236
69.139	-0.123832	0.217236
69.14	-0.145395	0.217617
69.141	0.925556	0.217236
69.142	1.47544	0.217617
69.143	0.478504	0.217617
69.144	-1.16084	0.217236
69.145	-1.96853	0.217236
69.146	-0.388826	0.217617
69.147	0.747303	0.217617
69.148	0.852354	0.217236
69.149	0.601782	0.217617
69.15	0.22019	0.217236
69.151	-0.120057	0.217617
69.152	-0.355735	0.217617
69.153	-0.472304	0.217617
69.154	-0.341142	0.217617
69.155	-0.143067	0.217617
69.156	-0.164631	0.217236
69.157	0.013486	0.217617
69.158	1.16993	0.217617
69.159	1.32969	0.217617
69.16	-0.0990843	0.217617
69.161	-1.5467	0.217617
69.162	-1.67881	0.217617
69.163	0.172523	0.217617
69.164	0.826964	0.217617
69.165	0.818653	0.217617
69.166	0.53494	0.217617
69.167	0.116343	0.217617
69.168	-0.25358	0.217617
69.169	-0.44108	0.217617
69.17	-0.435327	0.217617
69.171	-0.345706	0.217617
69.172	-0.1254	0.217617
69.173	-0.210033	0.217617
69.174	0.476223	0.217617
69.175	1.40194	0.217617
69.176	1.01622	0.217617
69.177	-0.629827	0.217617
69.178	-1.89795	0.217617
69.179	-1.21063	0.217617
69.18	0.521018	0.217617
69.181	0.918117	0.217617
69.182	0.786161	0.217617
69.183	0.425221	0.217617
69.184	0.0170572	0.217236
69.185	-0.329026	0.217617
69.186	-0.545902	0.217236
69.187	-0.462422	0.217617
69.188	-0.243118	0.217617
69.189	-0.0436499	0.217236
69.19	-0.176397	0.217236
69.191	0.843481	0.217236
69.192	1.46658	0.217236
69.193	0.540132	0.217236
69.194	-1.11219	0.217236
69.195	-1.9916	0.217236
69.196	-0.509542	0.217236
69.197	0.710873	0.217236
69.198	0.866637	0.217236
69.199	0.671508	0.217236
69.2	0.316834	0.217236
69.201	-0.0867408	0.217236
69.202	-0.376518	0.217236
69.203	-0.502422	0.217236
69.204	-0.430115	0.217236
69.205	-0.221374	0.217236
69.206	-0.147941	0.217236
69.207	0.0481864	0.217236
69.208	1.20726	0.217236
69.209	1.38191	0.217236
69.21	-0.0211771	0.217236
69.211	-1.51787	0.217236
69.212	-1.78438	0.217236
69.213	0.0616414	0.217236
69.214	0.807053	0.217236
69.215	0.853248	0.217236
69.216	0.572392	0.217236
69.217	0.167464	0.217236
69.218	-0.196414	0.217236
69.219	-0.453322	0.217236
69.22	-0.529451	0.217236
69.221	-0.369166	0.217236
69.222	-0.0700815	0.217236
69.223	-0.180078	0.217236
69.224	0.414916	0.217236
69.225	1.36092	0.217236
69.226	1.04655	0.217236
69.227	-0.559025	0.217236
69.228	-1.82769	0.217236
69.229	-1.26901	0.217236
69.23	0.458987	0.217236
69.231	0.869653	0.217236
69.232	0.78326	0.217236
69.233	0.456739	0.217236
69.234	0.0516757	0.217236
69.235	-0.310095	0.217236
69.236	-0.506807	0.217236
69.237	-0.476056	0.217236
69.238	-0.28527	0.217236
69.239	-0.0574351	0.217236
69.24	-0.17997	0.217236
69.241	0.803803	0.217236
69.242	1.46461	0.217236
69.243	0.600346	0.217236
69.244	-1.08753	0.217236
69.245	-1.97441	0.217236
69.246	-0.566892	0.217617
69.247	0.706046	0.217236
69.248	0.892642	0.217236
69.249	0.688192	0.217236
69.25	0.291047	0.217617
69.251	-0.11555	0.217617
69.252	-0.388576	0.217236
69.253	-0.483831	0.217236
69.254	-0.408646	0.217617
69.255	-0.189486	0.217236
69.256	-0.114534	0.217236
69.257	-0.0130927	0.217236
69.258	1.14264	0.217236
69.259	1.38437	0.217236
69.26	0.0425893	0.217236
69.261	-1.468	0.217236
69.262	-1.81035	0.217236
69.263	0.0289567	0.217236
69.264	0.809956	0.217236
69.265	0.829072	0.217617
69.266	0.570056	0.217236
69.267	0.183981	0.217236
69.268	-0.200547	0.217236
69.269	-0.44645	0.217236
69.27	-0.485423	0.217236
69.271	-0.338322	0.217236
69.272	-0.11773	0.217236
69.273	-0.206685	0.217617
69.274	0.336356	0.217236
69.275	1.35406	0.217236
69.276	1.13159	0.217236
69.277	-0.489467	0.217236
69.278	-1.78762	0.217617
69.279	-1.34199	0.217617
69.28	0.390615	0.217617
69.281	0.84692	0.217617
69.282	0.800844	0.217236
69.283	0.486937	0.217236
69.284	0.0738427	0.217236
69.285	-0.292093	0.217236
69.286	-0.487939	0.217617
69.287	-0.48522	0.217617
69.288	-0.321579	0.217617
69.289	-0.0723961	0.217617
69.29	-0.190619	0.217617
69.291	0.747217	0.217617
69.292	1.47257	0.217617
69.293	0.694095	0.217617
69.294	-0.985554	0.217236
69.295	-1.97433	0.217617
69.296	-0.681867	0.217617
69.297	0.647799	0.217617
69.298	0.856236	0.217236
69.299	0.693805	0.217617
69.3	0.362279	0.217236
69.301	-0.0426811	0.217236
69.302	-0.381074	0.217236
69.303	-0.525361	0.217236
69.304	-0.422342	0.217236
69.305	-0.217294	0.217236
69.306	-0.12181	0.217236
69.307	-0.0380816	0.217236
69.308	1.13418	0.217236
69.309	1.43939	0.217236
69.31	0.110657	0.217236
69.311	-1.44173	0.217236
69.312	-1.88483	0.217236
69.313	-0.054227	0.217236
69.314	0.818403	0.217236
69.315	0.863079	0.217236
69.316	0.589704	0.217617
69.317	0.179976	0.217617
69.318	-0.190113	0.217236
69.319	-0.415571	0.217236
69.32	-0.482333	0.217617
69.321	-0.370629	0.217236
69.322	-0.129898	0.217236
69.323	-0.18274	0.217236
69.324	0.282925	0.217236
69.325	1.29993	0.217617
69.326	1.17669	0.217236
69.327	-0.395262	0.217236
69.328	-1.76015	0.217236
69.329	-1.40938	0.217236
69.33	0.391114	0.217617
69.331	0.842824	0.217236
69.332	0.779248	0.217236
69.333	0.465766	0.217236
69.334	0.0797781	0.217236
69.335	-0.280959	0.217236
69.336	-0.462643	0.217617
69.337	-0.466767	0.217617
69.338	-0.313952	0.217617
69.339	-0.0652399	0.217617
69.34	-0.20957	0.217236
69.341	0.689487	0.217617
69.342	1.44253	0.217617
69.343	0.732516	0.217617
69.344	-0.917981	0.217617
69.345	-1.95234	0.217617
69.346	-0.772004	0.217236
69.347	0.661188	0.217617
69.348	0.887153	0.217236
69.349	0.692745	0.217617
69.35	0.345685	0.217617
69.351	-0.062012	0.217236
69.352	-0.365435	0.217236
69.353	-0.501494	0.217617
69.354	-0.440439	0.217236
69.355	-0.220675	0.217236
69.356	-0.0792435	0.217617
69.357	-0.0715831	0.217617
69.358	1.04901	0.217617
69.359	1.44289	0.217617
69.36	0.22337	0.217617
69.361	-1.3665	0.217617
69.362	-1.9156	0.217617
69.363	-0.164005	0.217617
69.364	0.768808	0.217617
69.365	0.880613	0.217617
69.366	0.618903	0.217617
69.367	0.210604	0.217617
69.368	-0.146467	0.217617
69.369	-0.396958	0.217617
69.37	-0.493125	0.217617
69.371	-0.418412	0.217617
69.372	-0.165028	0.217617
69.373	-0.161135	0.217617
69.374	0.246246	0.217617
69.375	1.28858	0.217617
69.376	1.20371	0.217617
69.377	-0.321489	0.217617
69.378	-1.67971	0.217617
69.379	-1.50265	0.217617
69.38	0.33379	0.217617
69.381	0.858741	0.217617
69.382	0.77646	0.217617
69.383	0.43497	0.217617
69.384	0.079878	0.217617
69.385	-0.227197	0.217617
69.386	-0.442688	0.217617
69.387	-0.453003	0.217617
69.388	-0.307877	0.217617
69.389	-0.107238	0.217617
69.39	-0.250038	0.217617
69.391	0.642438	0.217617
69.392	1.45953	0.217617
69.393	0.831938	0.217617
69.394	-0.85312	0.217617
69.395	-1.95221	0.217617
69.396	-0.899698	0.217617
69.397	0.603054	0.217617
69.398	0.888894	0.217617
69.399	0.751888	0.217617
69.4	0.370142	0.217617
69.401	-0.0289452	0.217617
69.402	-0.360197	0.217617
69.403	-0.512951	0.217617
69.404	-0.424314	0.217617
69.405	-0.22336	0.217617
69.406	-0.107304	0.217617
69.407	-0.167448	0.217617
69.408	0.978927	0.217617
69.409	1.49375	0.217617
69.41	0.348244	0.217617
69.411	-1.25123	0.217617
69.412	-1.92119	0.217617
69.413	-0.275263	0.217617
69.414	0.722317	0.217617
69.415	0.864752	0.217617
69.416	0.598401	0.217617
69.417	0.227075	0.217617
69.418	-0.118438	0.217617
69.419	-0.400877	0.217617
69.42	-0.510009	0.217617
69.421	-0.394833	0.217617
69.422	-0.10671	0.217617
69.423	-0.0675581	0.217617
69.424	0.245766	0.217617
69.425	1.23024	0.217617
69.426	1.09503	0.217617
69.427	-0.596548	0.217617
69.428	-2.17053	0.217617
69.429	-0.384291	0.217617
69.43	0.480894	0.217617
69.431	0.74905	0.217617
69.432	0.601559	0.217617
69.433	0.248027	0.217617
69.434	-0.108478	0.217617
69.435	-0.358728	0.217617
69.436	-0.441758	0.217617
69.437	-0.34645	0.217236
69.438	-0.106953	0.217617
69.439	-0.253052	0.217617
69.44	0.504601	0.217617
69.441	1.38709	0.217617
69.442	0.851649	0.217617
69.443	-0.793563	0.217617
69.444	-1.88157	0.217617
69.445	-0.913272	0.217617
69.446	0.61574	0.217236
69.447	0.878799	0.217617
69.448	0.755093	0.217617
69.449	0.400739	0.217617
69.45	-0.0377149	0.217617
69.451	-0.391644	0.217617
69.452	-0.566212	0.217617
69.453	-0.478888	0.217617
69.454	-0.213236	0.217617
69.455	-0.00827672	0.217617
69.456	-0.104417	0.217617
69.457	0.962189	0.217617
69.458	1.48257	0.217617
69.459	0.369969	0.217617
69.46	-1.30145	0.217617
69.461	-2.00885	0.217617
69.462	-0.325742	0.217617
69.463	0.774999	0.217617
69.464	0.903874	0.217617
69.465	0.675344	0.217617
69.466	0.271496	0.217617
69.467	-0.154776	0.217617
69.468	-0.422358	0.217617
69.469	-0.480808	0.217617
69.47	-0.419268	0.217617
69.471	-0.19083	0.217617
69.472	-0.157548	0.217617
69.473	0.145067	0.217617
69.474	1.25408	0.217617
69.475	1.30543	0.217617
69.476	-0.167175	0.217617
69.477	-1.59711	0.217617
69.478	-1.6367	0.217617
69.479	0.184443	0.217617
69.48	0.762682	0.217617
69.481	0.794525	0.217617
69.482	0.594678	0.217617
69.483	0.175156	0.217617
69.484	-0.25423	0.217617
69.485	-0.453757	0.217617
69.486	-0.459405	0.217236
69.487	-0.363384	0.217617
69.488	-0.148094	0.217236
69.489	-0.246077	0.217236
69.49	0.527684	0.217617
69.491	1.46976	0.217236
69.492	1.04281	0.217236
69.493	-0.713086	0.217617
69.494	-1.96641	0.217617
69.495	-1.14147	0.217236
69.496	0.530457	0.217617
69.497	0.91598	0.217617
69.498	0.809002	0.217617
69.499	0.426623	0.217617
69.5	-0.0133479	0.217617
69.501	-0.350679	0.217236
69.502	-0.517674	0.217236
69.503	-0.477083	0.217617
69.504	-0.273411	0.217617
69.505	-0.0489125	0.217617
69.506	-0.130792	0.217617
69.507	0.918664	0.217236
69.508	1.49837	0.217236
69.509	0.478757	0.217617
69.51	-1.21464	0.217236
69.511	-2.0597	0.217236
69.512	-0.446193	0.217236
69.513	0.768532	0.217236
69.514	0.921303	0.217236
69.515	0.688821	0.217236
69.516	0.285612	0.217617
69.517	-0.102967	0.217236
69.518	-0.385166	0.217617
69.519	-0.526846	0.217236
69.52	-0.489889	0.217236
69.521	-0.208871	0.217236
69.522	-0.109903	0.217617
69.523	0.123013	0.217617
69.524	1.24313	0.217617
69.525	1.34117	0.217617
69.526	-0.0963779	0.217617
69.527	-1.56798	0.217617
69.528	-1.72299	0.217617
69.529	0.116329	0.217617
69.53	0.774952	0.217617
69.531	0.839715	0.217617
69.532	0.602012	0.217617
69.533	0.163091	0.217617
69.534	-0.24581	0.217617
69.535	-0.488291	0.217617
69.536	-0.467273	0.217617
69.537	-0.305534	0.217617
69.538	-0.0845754	0.217617
69.539	-0.228329	0.217617
69.54	0.433586	0.217617
69.541	1.36403	0.217617
69.542	0.991888	0.217617
69.543	-0.598551	0.217617
69.544	-1.81105	0.217617
69.545	-1.16596	0.217617
69.546	0.463369	0.217617
69.547	0.847295	0.217236
69.548	0.775563	0.217617
69.549	0.444409	0.217617
69.55	0.0488249	0.217236
69.551	-0.304638	0.217236
69.552	-0.533714	0.217617
69.553	-0.516394	0.217236
69.554	-0.249256	0.217236
69.555	-0.0296936	0.217236
69.556	-0.164932	0.217236
69.557	0.82485	0.217236
69.558	1.459	0.217236
69.559	0.560958	0.217617
69.56	-1.09844	0.217236
69.561	-1.99028	0.217236
69.562	-0.521658	0.217236
69.563	0.712051	0.217236
69.564	0.877215	0.217617
69.565	0.664016	0.217617
69.566	0.27427	0.217617
69.567	-0.0732641	0.217236
69.568	-0.350202	0.217617
69.569	-0.509879	0.217617
69.57	-0.446907	0.217617
69.571	-0.210774	0.217617
69.572	-0.112744	0.217617
69.573	0.0628338	0.217617
69.574	1.18139	0.217617
69.575	1.36352	0.217617
69.576	-0.0170601	0.217617
69.577	-1.53626	0.217617
69.578	-1.82072	0.217236
69.579	0.0802651	0.217236
69.58	0.866051	0.217617
69.581	0.880128	0.217236
69.582	0.55346	0.217617
69.583	0.108195	0.217236
69.584	-0.226025	0.217236
69.585	-0.416113	0.217236
69.586	-0.445865	0.217617
69.587	-0.340001	0.217236
69.588	-0.142825	0.217236
69.589	-0.242378	0.217236
69.59	0.384874	0.217236
69.591	1.3573	0.217236
69.592	1.09044	0.217236
69.593	-0.511875	0.217236
69.594	-1.80108	0.217236
69.595	-1.26314	0.217236
69.596	0.486662	0.217236
69.597	0.880735	0.217236
69.598	0.700111	0.217236
69.599	0.365282	0.217236
69.6	0.0148281	0.217236
69.601	-0.257827	0.217236
69.602	-0.438154	0.217236
69.603	-0.412986	0.217236
69.604	-0.243595	0.217236
69.605	-0.0782654	0.217236
69.606	-0.241398	0.217236
69.607	0.748504	0.217236
69.608	1.43976	0.217236
69.609	0.601763	0.217236
69.61	-1.04023	0.217236
69.611	-1.94498	0.217236
69.612	-0.55286	0.217236
69.613	0.71027	0.217236
69.614	0.86345	0.217236
69.615	0.671282	0.217236
69.616	0.304954	0.217236
69.617	-0.111902	0.217236
69.618	-0.412559	0.217236
69.619	-0.49742	0.217236
69.62	-0.390714	0.217236
69.621	-0.162802	0.217236
69.622	-0.0892696	0.217236
69.623	-0.0209369	0.217236
69.624	1.10099	0.217236
69.625	1.35702	0.217236
69.626	0.0662649	0.217236
69.627	-1.45482	0.217236
69.628	-1.82932	0.217236
69.629	0.0412946	0.217236
69.63	0.850369	0.217236
69.631	0.852059	0.217236
69.632	0.537799	0.217236
69.633	0.135737	0.217236
69.634	-0.20932	0.217236
69.635	-0.440505	0.217617
69.636	-0.477953	0.217617
69.637	-0.333405	0.217617
69.638	-0.084254	0.217617
69.639	-0.181692	0.217617
69.64	0.331315	0.217617
69.641	1.33564	0.217617
69.642	1.11853	0.217617
69.643	-0.49058	0.217617
69.644	-1.81584	0.217617
69.645	-1.38671	0.217617
69.646	0.431873	0.217617
69.647	0.898072	0.217617
69.648	0.822516	0.217617
69.649	0.486887	0.217617
69.65	0.049766	0.217617
69.651	-0.329794	0.217617
69.652	-0.515341	0.217617
69.653	-0.476002	0.217617
69.654	-0.277473	0.217617
69.655	-0.0257428	0.217617
69.656	-0.195319	0.217236
69.657	0.717294	0.217617
69.658	1.40929	0.217617
69.659	0.66631	0.217617
69.66	-0.93111	0.217617
69.661	-1.94884	0.217617
69.662	-0.71735	0.217617
69.663	0.692693	0.217617
69.664	0.903939	0.217617
69.665	0.684509	0.217617
69.666	0.31656	0.217617
69.667	-0.0926884	0.217617
69.668	-0.405195	0.217617
69.669	-0.488239	0.217617
69.67	-0.404369	0.217617
69.671	-0.218677	0.217617
69.672	-0.0849417	0.217617
69.673	-0.0331576	0.217617
69.674	1.10404	0.217617
69.675	1.41642	0.217617
69.676	0.142135	0.217617
69.677	-1.4181	0.217617
69.678	-1.91382	0.217617
69.679	-0.0998645	0.217617
69.68	0.790721	0.217617
69.681	0.908118	0.217617
69.682	0.650092	0.217617
69.683	0.192305	0.217617
69.684	-0.20742	0.217617
69.685	-0.447063	0.217617
69.686	-0.514491	0.217617
69.687	-0.376032	0.217617
69.688	-0.110447	0.217617
69.689	-0.178821	0.217617
69.69	0.283519	0.217617
69.691	1.33154	0.217617
69.692	1.17963	0.217617
69.693	-0.398986	0.217617
69.694	-1.74533	0.217617
69.695	-1.44798	0.217617
69.696	0.354336	0.217617
69.697	0.840513	0.217617
69.698	0.779116	0.217617
69.699	0.4941	0.217617
69.7	0.114586	0.217617
69.701	-0.255161	0.217617
69.702	-0.45558	0.217617
69.703	-0.477386	0.217617
69.704	-0.329409	0.217617
69.705	-0.129305	0.217617
69.706	-0.295909	0.217617
69.707	0.689059	0.217617
69.708	1.57684	0.217617
69.709	0.820786	0.217617
69.71	-0.909827	0.217617
69.711	-1.95091	0.217617
69.712	-0.84024	0.217617
69.713	0.506992	0.217617
69.714	0.853118	0.217617
69.715	0.802268	0.217617
69.716	0.39758	0.217617
69.717	-0.0350778	0.217617
69.718	-0.343745	0.217617
69.719	-0.494972	0.217617
69.72	-0.467471	0.217617
69.721	-0.281024	0.217617
69.722	-0.103547	0.217617
69.723	-0.060309	0.217617
69.724	1.05329	0.217617
69.725	1.43719	0.217617
69.726	0.253815	0.217617
69.727	-1.32106	0.217617
69.728	-1.91009	0.217617
69.729	-0.167523	0.217617
69.73	0.748087	0.217617
69.731	0.823883	0.217617
69.732	0.590018	0.217617
69.733	0.250094	0.217617
69.734	-0.111166	0.217617
69.735	-0.398427	0.217617
69.736	-0.513469	0.217617
69.737	-0.397608	0.217617
69.738	-0.14458	0.217617
69.739	-0.1792	0.217617
69.74	0.205635	0.217617
69.741	1.29934	0.217617
69.742	1.23275	0.217617
69.743	-0.31139	0.217617
69.744	-1.68996	0.217617
69.745	-1.52425	0.217617
69.746	0.31108	0.217617
69.747	0.838275	0.217617
69.748	0.810724	0.217617
69.749	0.51328	0.217617
69.75	0.0885892	0.217617
69.751	-0.283792	0.217617
69.752	-0.488159	0.217617
69.753	-0.449216	0.217236
69.754	-0.290504	0.217617
69.755	-0.0743436	0.217236
69.756	-0.242792	0.217617
69.757	0.579102	0.217617
69.758	1.46168	0.217617
69.759	0.855734	0.217617
69.76	-0.838071	0.217617
69.761	-1.91144	0.217617
69.762	-0.908135	0.217617
69.763	0.572853	0.217617
69.764	0.876627	0.217617
69.765	0.736676	0.217617
69.766	0.361266	0.217236
69.767	-0.0326372	0.217617
69.768	-0.328634	0.217617
69.769	-0.48671	0.217617
69.77	-0.447092	0.217617
69.771	-0.244166	0.217617
69.772	-0.0903528	0.217617
69.773	-0.112551	0.217617
69.774	0.985121	0.217617
69.775	1.43319	0.217617
69.776	0.341482	0.217617
69.777	-1.25972	0.217617
69.778	-1.96317	0.217617
69.779	-0.26188	0.217617
69.78	0.772092	0.217617
69.781	0.871432	0.217617
69.782	0.627538	0.217617
69.783	0.249077	0.217617
69.784	-0.138276	0.217617
69.785	-0.433712	0.217617
69.786	-0.513545	0.217617
69.787	-0.379752	0.217617
69.788	-0.124143	0.217617
69.789	-0.15537	0.217617
69.79	0.131948	0.217617
69.791	1.25384	0.217617
69.792	1.29362	0.217617
69.793	-0.225413	0.217617
69.794	-1.66078	0.217617
69.795	-1.60931	0.217617
69.796	0.269708	0.217617
69.797	0.846955	0.217617
69.798	0.798263	0.217617
69.799	0.486355	0.217617
69.8	0.12193	0.217617
69.801	-0.225142	0.217617
69.802	-0.443297	0.217617
69.803	-0.471764	0.217617
69.804	-0.35389	0.217617
69.805	-0.11027	0.217617
69.806	-0.225722	0.217617
69.807	0.569032	0.217617
69.808	1.46529	0.217617
69.809	0.916252	0.217617
69.81	-0.768106	0.217617
69.811	-1.94234	0.217617
69.812	-1.02241	0.217617
69.813	0.567117	0.217617
69.814	0.886075	0.217236
69.815	0.749973	0.217236
69.816	0.402712	0.217236
69.817	-0.00255895	0.217617
69.818	-0.32842	0.217617
69.819	-0.48255	0.217617
69.82	-0.466825	0.217236
69.821	-0.292077	0.217617
69.822	-0.0893337	0.217617
69.823	-0.132086	0.217617
69.824	0.954756	0.217236
69.825	1.47445	0.217236
69.826	0.417273	0.217236
69.827	-1.20725	0.217236
69.828	-1.9785	0.217236
69.829	-0.355131	0.217236
69.83	0.745011	0.217236
69.831	0.853881	0.217236
69.832	0.635407	0.217236
69.833	0.264022	0.217236
69.834	-0.118209	0.217236
69.835	-0.381498	0.217236
69.836	-0.479064	0.217236
69.837	-0.405324	0.217236
69.838	-0.1818	0.217236
69.839	-0.161371	0.217236
69.84	0.0906204	0.217236
69.841	1.22852	0.217617
